Contrato;Cliente;DataContrato;Produto;Banco;NomeBanco;Moeda;TaxaCambio;Qtd_Prestacao;V_Contrato;T_Pago;T_Cancelado;T_Desconto;Saldo;DataUltPrestacao;QtdPrestAbertas;DataUltParcela;QtdPrestVencer
9.050031605E9;5158;2005-12-01;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;8;8066820.976598999;8066820.976598999;0.0;0.0;0.0;2006-02-10;"";2006-02-10;""
9.050031606E9;36928;2006-12-27;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;3;4162378.113894;3986068.799174;0.0;0.0;176309.31472;2007-09-13;1;2007-09-13;""
9.050031704E9;13013;2004-09-29;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;2;829609.5897319999;829609.5897319999;0.0;0.0;0.0;2005-05-02;"";2005-05-02;""
9.050031706E9;5074;2007-01-04;IMPORTACAO;87;STANDARD CHARTERED BANK;USD;3.8423;2;1.0057551725221E7;0.0;0.0;0.0;1.0057551725221E7;2007-12-21;2;2007-12-21;""
9.050031804E9;13013;2005-01-11;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;2;363987.38037200004;363987.38037200004;0.0;0.0;0.0;2005-08-02;"";2005-08-02;""
9.050031806E9;5394;2006-12-27;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;3981701.1414949996;3981701.1414949996;0.0;0.0;0.0;2007-05-17;"";2007-05-17;""
9.050031904E9;5101;2004-09-24;IMPORTACAO;2;UNION BANK OF CALIFORNIA INTERNATIO;USD;3.8423;2;683727.6792499999;683727.6792499999;0.0;0.0;0.0;2004-12-23;"";2004-12-23;""
9.050031905E9;5033;2005-12-26;CARTA DE CREDITO;107;DRESDNER BANK AG;EUR;4.331;1;793439.2000000001;793439.2000000001;0.0;0.0;0.0;2006-02-28;"";2006-02-28;""
9.050031906E9;5394;2007-04-12;IMPORTACAO;87;STANDARD CHARTERED BANK;USD;3.8423;2;2121219.5215749997;0.0;0.0;0.0;2121219.5215749997;2008-04-04;2;2008-04-04;""
9.050032004E9;5037;2004-09-23;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;251978.03399999999;251978.03399999999;0.0;0.0;0.0;2005-01-19;"";2005-01-19;""
9.050032005E9;17369;2005-12-07;CARTA DE CREDITO;37;CITIBANK N.A.;USD;3.8423;1;286023.88584;286023.88584;0.0;0.0;0.0;2006-04-18;"";2006-04-18;""
9.050032105E9;24419;2005-12-08;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;139726.77642;139726.77642;0.0;0.0;0.0;2006-03-27;"";2006-03-27;""
9.050032203E9;11277;2003-10-10;CARTA DE CREDITO;257;BANCO DE LA NACION ARGENTINA;USD;3.8423;4;507183.6;507183.6;0.0;0.0;0.0;2003-12-08;"";2003-12-08;""
9.050032204E9;5198;2004-09-17;CARTA DE CREDITO;107;DRESDNER BANK AG;EUR;4.331;1;26742.192600000006;26742.192600000006;0.0;0.0;0.0;2004-12-05;"";2004-12-05;""
9.050032303E9;11277;2003-10-10;CARTA DE CREDITO;257;BANCO DE LA NACION ARGENTINA;USD;3.8423;1;126795.9;126795.9;0.0;0.0;0.0;2003-10-31;"";2003-10-31;""
9.050032304E9;13786;2004-10-18;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;77789.899418;77789.899418;0.0;0.0;0.0;2005-01-31;"";2005-01-31;""
9.050032403E9;5112;2003-10-10;CARTA DE CREDITO;302;STANDARD CHARTERED FIRST BANK KOREA;USD;3.8423;4;646190.3294;646190.3294;0.0;0.0;0.0;2003-11-24;"";2003-11-24;""
9.050032404E9;5345;2005-01-21;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;12;1353576.9324769997;1141430.8314639998;0.0;0.0;212146.101013;2008-01-04;2;2008-01-04;""
9.050032503E9;8522;2003-10-10;FIRCE 26;494;BANCO BILBAO VIZCAYA ARGENTARIA S.A;EUR;4.331;5;504968.18090000004;504968.18090000004;0.0;0.0;0.0;2004-11-15;"";2004-11-15;""
9.050032504E9;5345;2005-01-27;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;376067.03364999994;376067.03364999994;0.0;0.0;0.0;2006-01-23;"";2006-01-23;""
9.050032603E9;5112;2003-10-10;CARTA DE CREDITO;563;WOORI BANK;USD;3.8423;1;97133.344;97133.344;0.0;0.0;0.0;2003-11-24;"";2003-11-24;""
9.050032604E9;5037;2004-09-27;CARTA DE CREDITO;2;UNION BANK OF CALIFORNIA INTERNATIO;USD;3.8423;1;499990.507016;499990.507016;0.0;0.0;0.0;2004-12-30;"";2004-12-30;""
9.050032703E9;11282;2003-10-10;CARTA DE CREDITO;511;ABN AMRO BANK N.V.;USD;3.8423;1;733072.417;733072.417;0.0;0.0;0.0;2003-12-17;"";2003-12-17;""
9.050032704E9;5261;2004-09-30;CARTA DE CREDITO;107;DRESDNER BANK AG;EUR;4.331;1;269832.1275;269832.1275;0.0;0.0;0.0;2004-11-24;"";2004-11-24;""
9.050032705E9;5061;2005-12-12;CARTA DE CREDITO;46;BANCO SANTANDER CENTRAL HISPANO;USD;3.8423;1;73495.5144;73495.5144;0.0;0.0;0.0;2006-04-20;"";2006-04-20;""
9.050032803E9;5028;2003-11-04;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;526421.9961;526421.9961;0.0;0.0;0.0;2004-01-12;"";2004-01-12;""
9.050032805E9;5234;2005-12-08;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;59795.79375;59795.79375;0.0;0.0;0.0;2006-05-01;"";2006-05-01;""
9.050032904E9;13013;2004-10-07;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;3;252815.42486199999;252815.42486199999;0.0;0.0;0.0;2005-06-06;"";2005-06-06;""
9.050032905E9;5191;2005-12-09;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;161431.92912;161431.92912;0.0;0.0;0.0;2006-03-22;"";2006-03-22;""
9.050033003E9;13013;2003-11-20;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;7;1413274.2480779998;1413274.2480779998;0.0;0.0;0.0;2004-09-13;"";2004-09-13;""
9.050033003E9;13013;2003-11-20;CARTA DE CREDITO;7183;HONGKONG AND SHANGHAI BANKING CORP;USD;3.8423;1;196209.124342;196209.124342;0.0;0.0;0.0;2004-07-28;"";2004-09-13;""
9.050033004E9;13013;2004-10-07;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;2;183822.54813999997;183822.54813999997;0.0;0.0;0.0;2005-05-10;"";2005-05-10;""
9.050033005E9;5191;2005-12-08;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;120830.49871199999;120830.49871199999;0.0;0.0;0.0;2006-03-22;"";2006-03-22;""
9.050033103E9;5191;2003-10-29;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;2;298546.70999999996;298546.70999999996;0.0;0.0;0.0;2003-12-05;"";2003-12-05;""
9.050033105E9;5191;2005-12-12;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;72607.94309999999;72607.94309999999;0.0;0.0;0.0;2006-02-14;"";2006-02-14;""
9.050033203E9;5061;2003-11-03;CARTA DE CREDITO;5324;WELLS FARGO BANK MINNESOTA N.A.;USD;3.8423;1;21113.4385;21113.4385;0.0;0.0;0.0;2003-12-17;"";2003-12-17;""
9.050033205E9;5191;2005-12-12;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;101845.694412;101845.694412;0.0;0.0;0.0;2006-03-07;"";2006-03-07;""
9.050033303E9;11277;2003-11-17;CARTA DE CREDITO;7;CCR CONV. DE CREDITOS RECIPROCOS;USD;3.8423;4;507183.6;507183.6;0.0;0.0;0.0;2004-07-12;"";2004-07-12;""
9.050033305E9;5033;2005-12-23;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;253753.40713799998;253753.40713799998;0.0;0.0;0.0;2006-04-10;"";2006-04-10;""
9.050033403E9;12902;2003-11-03;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;205986.85569;205986.85569;0.0;0.0;0.0;2004-05-24;"";2004-05-24;""
9.050033404E9;11117;2004-10-15;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;277898.458761;277898.458761;0.0;0.0;0.0;2005-10-11;"";2005-10-11;""
9.050033405E9;18482;2005-12-20;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;344071.663628;344071.663628;0.0;0.0;0.0;2006-05-08;"";2006-05-08;""
9.050033503E9;5375;2003-11-05;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;149512.538175;149512.538175;0.0;0.0;0.0;2004-03-11;"";2004-03-11;""
9.050033504E9;5345;2004-11-19;CARTA DE CREDITO;432;SUMITOMO MITSUI BANKING CORPORATION;JPY;0.0354;1;1161120.0;1161120.0;0.0;0.0;0.0;2005-01-21;"";2005-01-21;""
9.050033604E9;5345;2004-10-15;CARTA DE CREDITO;140;BANK OF TOKYO-MITSUBISHI UFJ (THE);JPY;0.0354;1;342318.0;342318.0;0.0;0.0;0.0;2005-02-04;"";2005-02-04;""
9.050033605E9;24419;2005-12-19;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;219549.022;219549.022;0.0;0.0;0.0;2006-04-10;"";2006-04-10;""
9.050033804E9;5037;2004-10-07;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;1087370.9;1087370.9;0.0;0.0;0.0;2005-01-28;"";2005-01-28;""
9.050033805E9;25040;2005-12-21;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;50275.265964;50275.265964;0.0;0.0;0.0;2006-03-16;"";2006-03-16;""
9.050033903E9;5061;2003-11-28;CARTA DE CREDITO;46;BANCO SANTANDER CENTRAL HISPANO;USD;3.8423;1;124365.299443;124365.299443;0.0;0.0;0.0;2004-03-30;"";2004-03-30;""
9.050034005E9;5044;2006-01-13;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;211332.26345;211332.26345;0.0;0.0;0.0;2006-03-17;"";2006-03-17;""
9.050034104E9;5261;2004-11-24;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;315469.275044;315469.275044;0.0;0.0;0.0;2005-03-24;"";2005-03-24;""
9.050034204E9;14655;2004-10-15;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;227979.0282;227979.0282;0.0;0.0;0.0;2004-11-05;"";2004-11-05;""
9.050034505E9;13013;2006-01-18;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;5;1063876.3881899999;1063876.3881899999;0.0;0.0;0.0;2006-09-07;"";2006-09-07;""
9.050034603E9;5060;2003-11-17;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;323959.64377699996;323959.64377699996;0.0;0.0;0.0;2004-05-17;"";2004-05-17;""
9.050034605E9;13013;2006-01-20;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;323863.6247;323863.6247;0.0;0.0;0.0;2006-08-24;"";2006-08-24;""
9.050034703E9;5028;2003-11-24;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;526421.9961;526421.9961;0.0;0.0;0.0;2004-02-13;"";2004-02-13;""
9.050034704E9;5234;2004-10-11;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;110836.90694999999;110836.90694999999;0.0;0.0;0.0;2005-03-22;"";2005-03-22;""
9.050034705E9;13013;2006-01-18;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;94155.5615;94155.5615;0.0;0.0;0.0;2006-08-14;"";2006-08-14;""
9.050034803E9;5099;2003-11-26;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;1;541764.2999999999;541764.2999999999;0.0;0.0;0.0;2004-03-10;"";2004-03-10;""
9.050034804E9;5044;2004-10-15;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;195957.3;195957.3;0.0;0.0;0.0;2004-11-24;"";2004-11-24;""
9.050034805E9;13013;2006-01-18;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;196724.99154;196724.99154;0.0;0.0;0.0;2006-08-11;"";2006-08-11;""
9.050034903E9;11060;2003-12-10;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;1;133519.925;133519.925;0.0;0.0;0.0;2004-01-13;"";2004-01-13;""
9.050034904E9;5061;2004-10-14;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;238026.87323799997;238026.87323799997;0.0;0.0;0.0;2005-02-02;"";2005-02-02;""
9.050035003E9;9615;2003-12-18;IMPORTACAO;37;CITIBANK N.A.;USD;3.8423;2;5733933.643515;5733933.643515;0.0;0.0;0.0;2004-12-13;"";2004-12-13;""
9.050035004E9;5158;2004-10-25;CARTA DE CREDITO;37;CITIBANK N.A.;USD;3.8423;7;2638573.49756;2638573.49756;0.0;0.0;0.0;2005-03-10;"";2005-03-10;""
9.050035104E9;5060;2004-10-27;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;788656.6657199999;788656.6657199999;0.0;0.0;0.0;2005-03-17;"";2005-03-17;""
9.050035105E9;5191;2006-01-05;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;75690.23616;75690.23616;0.0;0.0;0.0;2006-03-22;"";2006-03-22;""
9.050035303E9;5060;2003-12-11;IMPORTACAO;2;UNION BANK OF CALIFORNIA INTERNATIO;USD;3.8423;2;760471.743031;760471.743031;0.0;0.0;0.0;2004-06-08;"";2004-06-08;""
9.050035304E9;5148;2004-11-01;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;689559.560613;689559.560613;0.0;0.0;0.0;2005-01-07;"";2005-01-07;""
9.050035404E9;11277;2004-10-27;CARTA DE CREDITO;7;CCR CONV. DE CREDITOS RECIPROCOS;USD;3.8423;1;105663.25;105663.25;0.0;0.0;0.0;2005-04-07;"";2005-04-07;""
9.050035503E9;5074;2003-12-22;IMPORTACAO;2;UNION BANK OF CALIFORNIA INTERNATIO;USD;3.8423;2;2951853.6221789997;2951853.6221789997;0.0;0.0;0.0;2004-06-18;"";2004-06-18;""
9.050035504E9;5191;2004-11-03;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;127592.79302;127592.79302;0.0;0.0;0.0;2005-02-10;"";2005-02-10;""
9.050035603E9;5028;2003-12-10;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;383269.425;383269.425;0.0;0.0;0.0;2004-02-15;"";2004-02-15;""
9.050035604E9;13013;2004-11-12;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;852621.047586;852621.047586;0.0;0.0;0.0;2005-06-13;"";2005-06-13;""
9.050035703E9;5037;2004-01-15;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;4;401093.009394;401093.009394;0.0;0.0;0.0;2006-01-04;"";2006-01-04;""
9.050035804E9;5071;2004-11-03;CARTA DE CREDITO;107;DRESDNER BANK AG;EUR;4.331;1;205854.98529;205854.98529;0.0;0.0;0.0;2004-12-20;"";2004-12-20;""
9.050035904E9;5109;2004-11-08;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;172211.886;172211.886;0.0;0.0;0.0;2005-03-15;"";2005-03-15;""
9.050036003E9;5234;2003-12-17;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;104898.74756899998;104898.74756899998;0.0;0.0;0.0;2004-04-27;"";2004-04-27;""
9.050036103E9;5234;2003-12-17;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;102916.0055;102916.0055;0.0;0.0;0.0;2004-05-17;"";2004-05-17;""
9.050036104E9;15515;2004-11-19;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;12;826247.9998849999;697098.422174;0.0;0.0;129149.57771099999;2007-11-05;2;2007-11-05;""
9.050036203E9;5158;2003-12-19;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;288227.82911999995;288227.82911999995;0.0;0.0;0.0;2004-02-23;"";2004-02-23;""
9.050036204E9;5158;2004-11-08;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;339711.57528;339711.57528;0.0;0.0;0.0;2005-02-01;"";2005-02-01;""
9.050036304E9;14655;2004-11-08;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;228225.97282099997;228225.97282099997;0.0;0.0;0.0;2004-12-06;"";2004-12-06;""
9.050036403E9;5375;2003-12-23;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;124633.45356;124633.45356;0.0;0.0;0.0;2004-04-28;"";2004-04-28;""
9.050036404E9;5040;2004-11-12;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;192704.716204;192704.716204;0.0;0.0;0.0;2004-12-22;"";2004-12-22;""
9.050036504E9;5141;2004-11-12;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;528316.25;528316.25;0.0;0.0;0.0;2004-12-29;"";2004-12-29;""
9.050036604E9;11054;2004-11-12;CARTA DE CREDITO;37;CITIBANK N.A.;USD;3.8423;4;2088328.473;2088328.473;0.0;0.0;0.0;2005-03-21;"";2005-03-21;""
9.050036704E9;11054;2004-11-12;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;3;1034256.86595;1034256.86595;0.0;0.0;0.0;2005-07-14;"";2005-07-14;""
9.050036803E9;5061;2003-12-26;CARTA DE CREDITO;46;BANCO SANTANDER CENTRAL HISPANO;USD;3.8423;1;103068.73692499999;103068.73692499999;0.0;0.0;0.0;2004-04-22;"";2004-04-22;""
9.050036804E9;11054;2004-11-12;CARTA DE CREDITO;37;CITIBANK N.A.;USD;3.8423;3;820284.327632;820284.327632;0.0;0.0;0.0;2005-05-09;"";2005-05-09;""
9.050036903E9;5158;2004-01-07;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;268198.68768000003;268198.68768000003;0.0;0.0;0.0;2004-04-01;"";2004-04-01;""
9.050036904E9;5086;2004-11-10;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;147442.960126;147442.960126;0.0;0.0;0.0;2005-01-14;"";2005-01-14;""
9.050037003E9;5074;2004-01-21;IMPORTACAO;54;WACHOVIA BANK N.A.;USD;3.8423;2;4683818.452775;4683818.452775;0.0;0.0;0.0;2004-07-08;"";2004-07-08;""
9.050037004E9;5047;2004-11-19;CARTA DE CREDITO;2;UNION BANK OF CALIFORNIA INTERNATIO;USD;3.8423;1;259355.25;259355.25;0.0;0.0;0.0;2005-02-28;"";2005-02-28;""
9.050037504E9;5158;2004-12-02;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;6;1.0977514382681001E7;1.0977514382681001E7;0.0;0.0;0.0;2005-01-18;"";2005-01-18;""
9.050037604E9;5158;2004-11-22;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;4;2893729.613159;2893729.613159;0.0;0.0;0.0;2005-03-08;"";2005-03-08;""
9.050037704E9;5071;2004-11-19;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;95328.23146;95328.23146;0.0;0.0;0.0;2005-01-20;"";2005-01-20;""
9.050037804E9;5198;2004-11-25;CARTA DE CREDITO;102;BANK OF AMERICA N.A.;EUR;4.331;1;146488.19258;146488.19258;0.0;0.0;0.0;2005-03-21;"";2005-03-21;""
9.050038104E9;5191;2004-11-29;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;168583.21787999998;168583.21787999998;0.0;0.0;0.0;2005-02-18;"";2005-02-18;""
9.050038304E9;5191;2004-11-25;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;2;342362.76227999997;342362.76227999997;0.0;0.0;0.0;2005-03-01;"";2005-03-01;""
9.050038404E9;5191;2004-11-25;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;63923.57663999999;63923.57663999999;0.0;0.0;0.0;2005-02-18;"";2005-02-18;""
9.050038504E9;5191;2004-11-25;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;51102.59;51102.59;0.0;0.0;0.0;2005-03-11;"";2005-03-11;""
9.050038604E9;5191;2004-11-25;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;125306.62452;125306.62452;0.0;0.0;0.0;2005-03-11;"";2005-03-11;""
9.050038704E9;5191;2004-11-25;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;281094.98339999997;281094.98339999997;0.0;0.0;0.0;2005-02-14;"";2005-02-14;""
9.050038804E9;5191;2004-11-25;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;99267.74165;99267.74165;0.0;0.0;0.0;2005-04-01;"";2005-04-01;""
9.050038904E9;5191;2004-12-02;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;210679.45667999997;210679.45667999997;0.0;0.0;0.0;2005-03-01;"";2005-03-01;""
9.050039004E9;5191;2004-12-03;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;42055.664112;42055.664112;0.0;0.0;0.0;2005-03-22;"";2005-03-22;""
9.050039204E9;5191;2004-12-03;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;2;145238.94;145238.94;0.0;0.0;0.0;2005-02-21;"";2005-02-21;""
9.050039304E9;5191;2004-12-02;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;53930.830184;53930.830184;0.0;0.0;0.0;2005-01-26;"";2005-01-26;""
9.050039504E9;13013;2004-12-02;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;171047.438562;171047.438562;0.0;0.0;0.0;2005-06-21;"";2005-06-21;""
9.050039704E9;5191;2004-12-03;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;1;27760.6175;27760.6175;0.0;0.0;0.0;2005-04-15;"";2005-04-15;""
9.050039804E9;5191;2004-12-03;CARTA DE CREDITO;2074;BANK OF CHINA;USD;3.8423;1;64779.333696;64779.333696;0.0;0.0;0.0;2005-05-27;"";2005-05-27;""
9.050039804E9;5191;2004-12-03;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;2;64394.79631199999;64394.79631199999;0.0;0.0;0.0;2005-04-18;"";2005-05-27;""
9.050039904E9;5191;2004-12-07;CARTA DE CREDITO;87;STANDARD CHARTERED BANK;USD;3.8423;1;39117.68784;39117.68784;0.0;0.0;0.0;2005-01-19;"";2005-01-19;""
9.050040004E9;5234;2004-12-08;CARTA DE CREDITO;37;CITIBANK N.A.;USD;3.8423;1;123792.10512899999;123792.10512899999;0.0;0.0;0.0;2005-05-02;"";2005-05-02;""
9.050040304E9;5191;2004-12-07;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;182431.63554000002;182431.63554000002;0.0;0.0;0.0;2005-02-22;"";2005-02-22;""
9.050040504E9;11905;2004-12-13;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;810014.205539;810014.205539;0.0;0.0;0.0;2005-06-13;"";2005-06-13;""
9.050040604E9;5141;2004-12-14;CARTA DE CREDITO;209;AMERICAN EXPRESS BANK LTD.;USD;3.8423;1;528316.25;528316.25;0.0;0.0;0.0;2005-01-21;"";2005-01-21;""
9.050040704E9;5234;2004-12-16;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;73689.55055;73689.55055;0.0;0.0;0.0;2005-05-16;"";2005-05-16;""
9.050041004E9;5212;2004-12-16;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;140259.3192;140259.3192;0.0;0.0;0.0;2005-01-11;"";2005-01-11;""
9.050041104E9;11905;2004-12-21;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;490034.10871799994;490034.10871799994;0.0;0.0;0.0;2005-06-20;"";2005-06-20;""
9.050041304E9;5040;2004-12-17;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;200323.920258;200323.920258;0.0;0.0;0.0;2005-02-14;"";2005-02-14;""
9.050041404E9;5046;2004-12-29;CARTA DE CREDITO;133;ABN AMRO BANK;USD;3.8423;2;154012.870473;154012.870473;0.0;0.0;0.0;2005-06-13;"";2005-06-13;""
9.050041504E9;14655;2004-12-22;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;226398.728633;226398.728633;0.0;0.0;0.0;2005-01-18;"";2005-01-18;""
9.050041604E9;5046;2005-04-07;CARTA DE CREDITO;102;THE BANK OF NEW YORK;EUR;4.331;1;422922.15;422922.15;0.0;0.0;0.0;2005-04-07;"";2005-04-07;""
9.050042504E9;5101;2005-02-04;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;692566.6982849999;692566.6982849999;0.0;0.0;0.0;2005-08-03;"";2005-08-03;""
9.050042604E9;11054;2005-01-06;CARTA DE CREDITO;133;ABN AMRO BANK;USD;3.8423;5;1574766.655;1574766.655;0.0;0.0;0.0;2005-04-05;"";2005-04-05;""
9.050042704E9;13013;2004-11-12;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;99874.36397399999;99874.36397399999;0.0;0.0;0.0;2005-06-13;"";2005-06-13;""
9.060000104E9;5646;2004-01-28;CARTA DE CREDITO;17;DEUTSCHE BANK TRUST COMPANY AMERICA;USD;3.8423;1;3036848.5257109995;3036848.5257109995;0.0;0.0;0.0;2004-08-13;"";2004-08-26;""
9.060000104E9;5646;2004-01-28;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;3328624.296228;3328624.296228;0.0;0.0;0.0;2004-08-26;"";2004-08-26;""
9.060000105E9;5659;2005-01-12;CARTA DE CREDITO;7;CCR CONV. DE CREDITOS RECIPROCOS;USD;3.8423;1;161376.6;161376.6;0.0;0.0;0.0;2005-04-19;"";2005-04-19;""
9.060000106E9;5659;2006-01-12;CARTA DE CREDITO;7;CCR CONV. DE CREDITOS RECIPROCOS;USD;3.8423;1;77038.11499999999;77038.11499999999;0.0;0.0;0.0;2006-02-21;"";2006-02-21;""
9.060000107E9;5663;2007-01-09;IMPORTACAO;222;BANCO BRADESCO S.A.;USD;3.8423;2;173381.136313;173381.136313;0.0;0.0;0.0;2007-04-09;"";2007-04-09;""
9.060000204E9;13785;2004-03-24;CARTA DE CREDITO;10;BANK OF AMERICA N.A.;USD;3.8423;1;120905.193024;120905.193024;0.0;0.0;0.0;2004-09-27;"";2004-09-27;""
9.060000206E9;5644;2006-01-06;CARTA DE CREDITO;42;THE BANK OF NEW YORK;USD;3.8423;1;406323.225;406323.225;0.0;0.0;0.0;2006-02-20;"";2006-02-20;""
9.060000304E9;5644;2004-01-08;CARTA DE CREDITO;54;WACHOVIA BANK N.A.;USD;3.8423;1;486050.94999999995;486050.94999999995;0.0;0.0;0.0;2004-03-01;"";2004-03-01;""
